#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
1E|AXF||BHE|78.879997|-75.783333|30.0|0.0|90.0|0.0|Guralp CMG-3T Seismometer|2072210000.0|1.0|M/S|40.0|2010-06-30T16:00:00|2012-04-14T18:00:00
1E|AXF||BHN|78.879997|-75.783333|30.0|0.0|0.0|0.0|Guralp CMG-3T Seismometer|2113650000.0|1.0|M/S|40.0|2010-06-30T16:00:00|2012-04-14T18:00:00
1E|AXF||BHZ|78.879997|-75.783333|30.0|0.0|0.0|-90.0|Guralp CMG-3T Seismometer|2122850000.0|1.0|M/S|40.0|2010-06-30T16:00:00|2012-04-14T18:00:00
1E|CNF||BHE|79.65667|-80.778328|43.0|0.0|90.0|0.0|Guralp CMG-3ESP Seismometer|3001010000.0|1.0|M/S|40.0|2010-06-30T19:15:00|2012-08-15T20:00:00
1E|CNF||BHN|79.65667|-80.778328|43.0|0.0|0.0|0.0|Guralp CMG-3ESP Seismometer|3006070000.0|1.0|M/S|40.0|2010-06-30T19:15:00|2012-08-15T20:00:00
1E|CNF||BHZ|79.65667|-80.778328|43.0|0.0|0.0|-90.0|Guralp CMG-3ESP Seismometer|2994460000.0|1.0|M/S|40.0|2010-06-30T19:15:00|2012-08-15T20:00:00
1E|IBFB||BHE|80.605003|-79.576668|34.0|0.0|90.0|0.0|Guralp CMG-3T Seismometer|2384550000.0|1.0|M/S|40.0|2010-07-01T16:00:00|2011-03-08T16:00:00
1E|IBFB||BHN|80.605003|-79.576668|34.0|0.0|0.0|0.0|Guralp CMG-3T Seismometer|2304860000.0|1.0|M/S|40.0|2010-07-01T16:00:00|2011-03-08T16:00:00
1E|IBFB||BHZ|80.605003|-79.576668|34.0|0.0|0.0|-90.0|Guralp CMG-3T Seismometer|2282450000.0|1.0|M/S|40.0|2010-07-01T16:00:00|2011-03-08T16:00:00
1E|IBFE||BHE|80.605003|-79.576668|34.0|0.0|90.0|0.0|Guralp CMG-3ESP Seismometer|2975240000.0|1.0|M/S|40.0|2010-06-28T21:00:00|2012-08-14T16:00:00
1E|IBFE||BHN|80.605003|-79.576668|34.0|0.0|0.0|0.0|Guralp CMG-3ESP Seismometer|2958790000.0|1.0|M/S|40.0|2010-06-28T21:00:00|2012-08-14T16:00:00
1E|IBFE||BHZ|80.605003|-79.576668|34.0|0.0|0.0|-90.0|Guralp CMG-3ESP Seismometer|2955210000.0|1.0|M/S|40.0|2010-06-28T21:00:00|2012-08-14T16:00:00
