time, latitude, longitude, depth, depthUnits, magnitude, magnitudeType
2013-12-31T23:41:47.360Z, 19.16730, 120.08070,  10.28, KILOMETER,   5.2, mb
2013-12-31T21:32:01.650Z, 19.12230, 120.17970,  10.00, KILOMETER,   5.2, mb
2013-12-31T20:04:32.400Z, 19.05890, 120.30570,  20.61, KILOMETER,   5.0, mb
2013-12-31T20:01:06.530Z, 19.11810, 120.27190,  10.95, KILOMETER,   5.7, mww
2013-12-31T01:02:59.460Z, 36.67680, 140.71710,   9.99, KILOMETER,   5.1, mb
2013-12-30T20:31:02.830Z, 19.15520, 120.15990,  10.00, KILOMETER,   5.0, mb
2013-12-30T20:17:59.730Z, 19.13080, 120.30260,  16.49, KILOMETER,   5.1, mb
2013-12-29T17:49:55.430Z, 10.48420, 126.97080,  36.93, KILOMETER,   5.0, mb
2013-12-29T15:37:38.060Z, 1.29960, 126.24550,  42.94, KILOMETER,   5.7, mww
2013-12-29T14:53:24.710Z, 1.33800, 126.27460,  35.00, KILOMETER,   5.1, mb
2013-12-29T14:29:52.780Z, 0.00940, 123.36940, 155.67, KILOMETER,   5.0, mb
2013-12-28T19:31:23.800Z, 20.75530, 146.66630,  11.82, KILOMETER,   5.6, mwc
2013-12-28T10:23:37.230Z, 20.79060, 146.61600,  10.02, KILOMETER,   5.1, mb
2013-12-28T06:43:37.370Z, -56.43330, -142.54130,  10.00, KILOMETER,   5.6, mwb
2013-12-27T10:31:20.930Z, 40.30410, 142.24980,  62.25, KILOMETER,   5.0, mb
2013-12-23T09:25:12.290Z, 35.50270, 142.30200,  17.40, KILOMETER,   5.1, mb
2013-12-23T09:12:27.150Z, 12.77110, 143.03600,  92.00, KILOMETER,   5.8, mww
2013-12-23T09:11:31.400Z, 36.09420, 142.41310,   7.48, KILOMETER,   5.3, mwc
2013-12-23T06:57:29.110Z, 35.68800, 142.14060,   8.00, KILOMETER,   5.6, mwb
2013-12-22T13:32:45.940Z, 20.80690, 146.64650,  10.20, KILOMETER,   5.2, mb
2013-12-22T12:58:37.010Z, -46.34870, 95.81390,  10.00, KILOMETER,   5.4, mwb
2013-12-22T10:03:09.760Z, -46.43860, 96.01530,  10.00, KILOMETER,   5.6, mwb
2013-12-22T07:29:03.930Z, -46.44940, 96.13300,   9.87, KILOMETER,   5.5, mwb
2013-12-21T17:51:54.040Z, 53.41620, 91.75770,  31.38, KILOMETER,   5.0, mb
2013-12-21T08:23:48.280Z, -35.01190, -92.19530,  10.00, KILOMETER,   5.3, mb
2013-12-21T06:57:37.060Z, 3.48460, 126.87500,  18.81, KILOMETER,   5.0, mb
2013-12-21T01:34:13.610Z, 35.60650, 140.64970,  35.36, KILOMETER,   5.5, mwb
2013-12-20T21:10:47.350Z, 4.24200, 96.22850,  90.23, KILOMETER,   5.1, mb
2013-12-20T18:46:38.430Z, 0.43450, 125.35140,  52.86, KILOMETER,   5.3, mwb
2013-12-20T16:10:46.900Z, 35.87250, 140.06370,  72.65, KILOMETER,   5.3, mb
2013-12-19T21:34:12.610Z, -6.90840, 128.32280,  10.63, KILOMETER,   5.7, mwb
2013-12-18T15:18:24.980Z, -6.88850, 128.32540,  10.00, KILOMETER,   5.0, mb
2013-12-18T12:54:38.340Z, 30.16220, 138.63770, 431.46, KILOMETER,   5.2, mb
2013-12-18T10:01:13.380Z, 48.81150, 154.96310,  33.39, KILOMETER,   5.2, mwb
2013-12-18T00:33:02.670Z, 20.80150, 146.75760,   9.77, KILOMETER,   5.0, mb
2013-12-17T23:38:06.820Z, 20.77270, 146.79030,   9.00, KILOMETER,   6.2, mww
2013-12-17T22:43:13.820Z, 3.41200, 126.91740,  35.00, KILOMETER,   5.0, mb
2013-12-17T16:01:40.840Z, 20.80890, 146.89340,  10.00, KILOMETER,   5.0, mb
2013-12-16T12:07:24.830Z, -46.08380, 165.98930,  11.37, KILOMETER,   5.8, mww
2013-12-16T09:03:11.060Z, -6.79900, 102.57800,  34.31, KILOMETER,   5.0, mb
2013-12-16T05:04:54.440Z, 31.06560, 110.41240,  17.80, KILOMETER,   5.1, mb
2013-12-16T04:11:46.510Z, -58.68540, 149.34560,   6.67, KILOMETER,   5.5, mwb
2013-12-15T03:07:11.910Z, 53.79050, 160.46520,  74.27, KILOMETER,   5.0, mb
2013-12-14T14:19:29.880Z, -41.36960, -86.96370,  10.00, KILOMETER,   5.1, mb
2013-12-14T04:06:15.330Z, 35.65440, 140.65460,  42.00, KILOMETER,   5.5, mwb
2013-12-13T04:28:51.720Z, -0.95030, 121.37190,  47.90, KILOMETER,   5.1, mb
2013-12-12T22:52:18.690Z, 45.28050, 148.17660,  22.02, KILOMETER,   5.2, mb
2013-12-11T00:46:49.000Z, 19.49590, -109.05710,  10.00, KILOMETER,   5.4, mwb
2013-12-10T04:27:13.290Z, -5.72710, 101.99740,  11.62, KILOMETER,   5.3, mb
2013-12-10T01:27:32.570Z, 23.07030, 143.06660,  88.98, KILOMETER,   5.1, mb
2013-12-09T20:36:49.720Z, 36.41980, 141.92220,  26.41, KILOMETER,   5.1, mb
2013-12-09T08:47:23.980Z, 2.73920, 128.40340,  35.00, KILOMETER,   5.2, mwb
2013-12-08T17:24:54.200Z, 44.44380, 149.16670,  28.00, KILOMETER,   6.0, mww
2013-12-07T16:44:10.843Z, 55.18420, -157.83810,  28.30, KILOMETER,   5.1, mw
2013-12-07T07:36:27.434Z, 56.74340, -155.06990,  54.50, KILOMETER,   5.4, mw
2013-12-06T23:54:02.970Z, 0.96350, 127.39250,   5.97, KILOMETER,   5.0, mb
2013-12-04T17:43:24.390Z, 0.02380, 123.54770, 136.82, KILOMETER,   5.2, mb
2013-12-03T23:58:49.900Z, 6.62410, 126.17490,  30.00, KILOMETER,   5.6, mwb
2013-12-03T22:01:15.630Z, 23.95720, 143.26330,   9.00, KILOMETER,   5.4, mwb
2013-12-03T15:36:37.530Z, 3.73310, 126.60840,  51.53, KILOMETER,   5.1, mb
2013-12-03T09:16:43.550Z, 36.49200, 141.71150,  18.32, KILOMETER,   5.1, mwb
2013-12-02T07:34:55.930Z, 2.03380, 96.67830,  18.08, KILOMETER,   5.4, mwb
2013-12-01T06:29:57.800Z, 2.04400, 96.82610,  20.00, KILOMETER,   6.0, mww
2013-12-01T03:19:38.090Z, 41.68320, -126.87810,  10.09, KILOMETER,   5.5, mww
2013-12-01T01:24:13.520Z, -7.02690, 128.37910,   9.87, KILOMETER,   6.4, mww
2013-11-29T01:54:49.070Z, 28.87210, 95.87010,  35.15, KILOMETER,   5.0, mb
2013-11-29T01:44:20.060Z, 16.82630, 146.53290,  46.00, KILOMETER,   5.3, mwb
2013-11-28T16:15:06.080Z, 35.59780, 139.97740,  72.22, KILOMETER,   5.0, mb
2013-11-28T16:02:54.060Z, 0.26040, 98.56200,  51.39, KILOMETER,   5.1, mb
2013-11-28T15:44:04.650Z, -25.31690, 69.90430,  15.64, KILOMETER,   5.1, mb
2013-11-27T17:45:50.950Z, 42.01660, 141.58950,  94.79, KILOMETER,   5.0, mb
2013-11-27T17:35:20.040Z, -25.36600, 70.04970,  10.00, KILOMETER,   5.0, mb
2013-11-27T14:26:48.440Z, -25.34110, 69.78980,  16.00, KILOMETER,   5.2, mb
2013-11-26T08:11:25.390Z, 51.51900, -174.42500,  42.20, KILOMETER,   5.0, mb
2013-11-25T15:43:02.470Z, 38.48190, 141.94000,  52.86, KILOMETER,   5.0, mb
2013-11-25T05:56:50.140Z, 45.56130, 151.00470,  34.00, KILOMETER,   6.0, mww
2013-11-25T03:23:54.530Z, 45.86890, 141.72580,  19.54, KILOMETER,   5.1, mwb
2013-11-24T22:04:12.740Z, -25.47210, 69.99950,  10.10, KILOMETER,   5.1, mb
2013-11-24T16:06:22.390Z, 55.58180, 161.60710,  70.98, KILOMETER,   5.0, mb
2013-11-24T10:20:28.390Z, 52.09250, 142.16870,  12.08, KILOMETER,   5.0, mb
2013-11-23T23:30:42.550Z, 36.57570, 86.84480,   7.18, KILOMETER,   5.4, mwb
2013-11-22T22:04:25.400Z, 44.59930, 124.16810,  10.00, KILOMETER,   5.3, mwr
2013-11-22T21:05:13.150Z, 41.66230, 137.83390,  19.05, KILOMETER,   5.3, mb
2013-11-22T17:20:58.340Z, 5.42160, 92.81840,  15.61, KILOMETER,   5.5, mww
2013-11-22T05:37:18.080Z, -0.19380, 122.94980,  92.72, KILOMETER,   5.2, mb
2013-11-22T03:17:05.650Z, 46.45120, 153.06880,  11.00, KILOMETER,   5.3, mwb
2013-11-20T10:09:18.430Z, 12.39750, 95.14810,  10.26, KILOMETER,   5.5, mwb
2013-11-20T03:57:04.000Z, -56.86480, -150.70080,  10.00, KILOMETER,   5.1, mb
2013-11-19T23:18:00.500Z, -63.29430, -164.93570,  10.13, KILOMETER,   5.7, mwb
