time, latitude, longitude, depth, depthUnits, magnitude, magnitudeType
2006-12-30T22:34:36.130Z, 43.37100, 146.27700,  10.00, KILOMETER,   5.0, mwc
2006-12-30T17:28:19.680Z, 54.65000, 168.83400,  10.00, KILOMETER,   5.0, mb
2006-12-30T11:22:46.050Z, 46.74500, 155.49000,  10.00, KILOMETER,   5.0, mb
2006-12-30T11:16:34.050Z, 46.74500, 155.50500,  10.00, KILOMETER,   5.3, mb
2006-12-30T08:57:07.060Z, 13.66500, 51.76000,  10.00, KILOMETER,   5.3, mb
2006-12-30T08:30:49.790Z, 13.31300, 51.36500,  15.00, KILOMETER,   6.6, mwc
2006-12-30T07:10:56.970Z, 13.40700, 145.97800,  35.00, KILOMETER,   5.2, mwc
2006-12-29T16:31:40.060Z, -3.72700, 151.90200,  36.00, KILOMETER,   5.1, mwc
2006-12-29T06:26:49.040Z, -10.70100, 113.85500,  10.00, KILOMETER,   5.2, mb
2006-12-28T15:26:59.770Z, -49.45500, 164.34800,  10.00, KILOMETER,   5.2, mb
2006-12-27T20:15:38.640Z, -5.72400, 154.42400, 355.00, KILOMETER,   6.0, mwb
2006-12-27T08:49:37.000Z, -10.38600, 123.77900,  35.00, KILOMETER,   5.1, mb
2006-12-27T02:30:36.540Z, 21.99900, 120.48200,  10.00, KILOMETER,   5.6, mwc
2006-12-26T22:56:36.250Z, 2.93100, 125.57000, 109.50, KILOMETER,   5.4, mwc
2006-12-26T22:38:10.200Z, -54.83200, 147.54000,  10.00, KILOMETER,   5.7, mwb
2006-12-26T17:35:13.750Z, 21.80200, 120.63200,  30.00, KILOMETER,   5.3, mb
2006-12-26T15:41:44.780Z, 22.06900, 120.41300,  22.70, KILOMETER,   5.4, mb
2006-12-26T15:20:38.070Z, 46.35500, 154.74000,  10.00, KILOMETER,   5.4, mb
2006-12-26T15:19:45.210Z, 48.32100, 154.83700,  10.00, KILOMETER,   6.0, mwc
2006-12-26T12:40:21.700Z, 21.63600, 120.85200,  10.00, KILOMETER,   5.5, mb
2006-12-26T12:34:13.800Z, 21.97400, 120.49300,  10.00, KILOMETER,   6.9, mwc
2006-12-26T12:26:21.140Z, 21.79900, 120.54700,  10.00, KILOMETER,   7.1, mwb
2006-12-26T07:29:01.490Z, -38.22100, 112.02900,  10.00, KILOMETER,   5.2, mwc
2006-12-26T01:11:00.180Z, -24.78000, -177.19500,  50.60, KILOMETER,   5.2, mwc
2006-12-25T20:28:25.850Z, 46.86000, 152.62400,  10.00, KILOMETER,   5.1, mb
2006-12-25T20:01:00.450Z, 42.15600, 76.16300,  11.60, KILOMETER,   5.8, mwb
2006-12-25T03:23:06.510Z, -3.01500, 141.77400,  35.00, KILOMETER,   5.0, mwc
2006-12-24T17:39:07.350Z, -2.11500, 139.04400,  29.00, KILOMETER,   5.8, mwb
2006-12-24T14:26:16.920Z, 51.70700, 178.88700,  66.50, KILOMETER,   5.3, mwc
