time, latitude, longitude, depth, depthUnits, magnitude, magnitudeType
2011-12-31T00:24:26.310Z, -5.36500, 141.54300,  31.20, KILOMETER,   5.0, mb
2011-12-30T17:07:23.390Z, 30.79900, 138.25400, 405.80, KILOMETER,   5.2, mwc
2011-12-30T09:36:29.290Z, -26.52800, -178.06500, 222.00, KILOMETER,   5.2, mwc
2011-12-30T08:51:59.080Z, -5.84100, 104.34100,  59.00, KILOMETER,   5.3, mwb
2011-12-29T22:25:51.460Z, -4.65200, 155.17800, 511.70, KILOMETER,   5.4, mwc
2011-12-29T20:05:51.880Z, -18.77000, 168.17300,  54.10, KILOMETER,   5.2, mwc
2011-12-28T21:55:42.040Z, -17.92900, -174.98800, 194.60, KILOMETER,   5.1, mb
2011-12-28T17:33:53.610Z, 1.68500, 127.64300, 143.70, KILOMETER,   5.2, mwc
2011-12-27T20:30:15.140Z, 1.87200, 128.32800, 120.20, KILOMETER,   5.0, mb
2011-12-27T19:41:41.010Z, -17.18300, -174.31800, 145.40, KILOMETER,   5.1, mb
2011-12-27T16:30:34.260Z, -6.99800, 155.80300,  88.90, KILOMETER,   5.1, mb
2011-12-27T15:21:56.840Z, 51.84200, 95.91100,  15.00, KILOMETER,   6.6, mww
2011-12-27T09:04:30.340Z, 31.12500, 140.33800,  94.80, KILOMETER,   5.3, mwc
2011-12-26T20:34:41.240Z, 9.28300, 126.27700,  51.40, KILOMETER,   5.0, mwc
2011-12-26T16:12:33.210Z, -19.16800, 168.70400,  44.60, KILOMETER,   5.5, mww
2011-12-26T13:05:30.020Z, -18.43000, -177.83000, 587.40, KILOMETER,   5.2, mwc
2011-12-26T04:48:08.870Z, -16.19800, -173.86200,  90.00, KILOMETER,   6.0, mww
2011-12-24T17:14:15.670Z, -5.07000, 153.59400,  71.60, KILOMETER,   5.2, mwc
2011-12-23T17:51:57.940Z, -17.43600, 66.33700,  10.00, KILOMETER,   5.1, mb
2011-12-23T12:02:02.330Z, 28.85500, 68.30100,  10.00, KILOMETER,   5.1, mwc
2011-12-22T19:21:20.600Z, 0.03200, 97.22500,  26.40, KILOMETER,   5.0, mb
2011-12-22T16:23:37.220Z, 1.39400, 127.13300,  83.40, KILOMETER,   5.0, mb
2011-12-22T12:11:56.620Z, -9.10600, 107.77000,  40.70, KILOMETER,   5.1, mb
2011-12-20T18:45:34.300Z, -7.18300, 127.59300, 257.20, KILOMETER,   5.1, mwc
2011-12-20T13:17:37.890Z, -15.58900, -173.11600,  57.20, KILOMETER,   5.0, mwc
2011-12-20T06:26:23.210Z, 40.09900, 142.55900,  52.70, KILOMETER,   5.1, mwc
2011-12-19T21:03:51.300Z, -7.22400, 103.17400,  35.00, KILOMETER,   5.0, mb
2011-12-19T01:23:23.840Z, -1.26500, 119.63800,  10.00, KILOMETER,   5.7, mww
2011-12-18T21:59:08.650Z, -4.89500, 152.24300,  58.30, KILOMETER,   5.0, mb
2011-12-18T19:18:46.880Z, -16.94900, 174.40100,  10.00, KILOMETER,   5.0, mwc
2011-12-18T09:02:03.080Z, 35.50800, 140.91300,  30.20, KILOMETER,   5.1, mwc
2011-12-17T22:42:24.280Z, -22.45400, 179.25000, 615.80, KILOMETER,   5.0, mb
2011-12-16T23:18:03.530Z, -10.75000, 102.13400,  10.00, KILOMETER,   5.1, mwc
2011-12-16T20:34:31.130Z, -21.62900, 170.82100, 169.10, KILOMETER,   5.0, mb
2011-12-16T01:37:22.480Z, -17.07900, 171.59000,  10.00, KILOMETER,   5.0, mwc
2011-12-15T15:12:48.270Z, 31.71700, 141.63100,  34.80, KILOMETER,   5.6, mwb
2011-12-15T13:05:54.770Z, 31.67500, 141.66500,  10.00, KILOMETER,   5.3, mwc
2011-12-15T02:49:24.600Z, 38.06900, 143.33800,  35.00, KILOMETER,   5.0, mwc
2011-12-14T05:04:58.630Z, -7.55100, 146.80900, 135.00, KILOMETER,   7.1, mww
2011-12-14T04:01:07.560Z, 35.30800, 137.18800,  47.60, KILOMETER,   5.1, mwc
2011-12-14T00:48:10.250Z, -15.38200, -174.82600,  10.00, KILOMETER,   5.8, mwc
2011-12-13T07:52:11.930Z, 0.04100, 123.03000, 161.00, KILOMETER,   6.0, mww
2011-12-13T01:20:46.930Z, 2.96800, 128.28900, 121.10, KILOMETER,   5.2, mwc
2011-12-13T00:57:08.090Z, 37.75400, 143.65100,  10.70, KILOMETER,   5.0, mb
2011-12-12T15:02:05.220Z, -12.18600, 166.90600, 226.50, KILOMETER,   5.1, mwc
2011-12-12T09:28:41.590Z, 50.70600, 143.04400,  14.30, KILOMETER,   5.1, mwc
2011-12-11T21:56:03.110Z, -6.91600, 155.64400,  91.00, KILOMETER,   5.2, mb
