time, latitude, longitude, depth, depthUnits, magnitude, magnitudeType
2000-12-31T07:51:46.010Z, 8.27000, 127.19900,  47.00, KILOMETER,   5.3, mwc
2000-12-31T01:45:03.240Z, 81.53200, 120.27900,  27.30, KILOMETER,   5.1, mwc
2000-12-30T10:44:13.350Z, -6.96700, 129.69000, 133.10, KILOMETER,   5.2, mwc
2000-12-30T07:42:46.700Z, -12.47200, 166.93400, 220.70, KILOMETER,   5.5, mwc
2000-12-29T23:33:53.070Z, -22.25300, -179.67200, 584.00, KILOMETER,   5.4, mwc
2000-12-29T13:47:38.670Z, 1.73900, 126.44400,  33.00, KILOMETER,   5.1, mwc
2000-12-29T10:43:00.140Z, -4.24300, 152.74200,  33.00, KILOMETER,   5.3, mwc
2000-12-28T22:00:51.160Z, -5.71000, 154.41000,  93.80, KILOMETER,   5.1, mwc
2000-12-28T21:06:54.110Z, -0.46000, 119.91700,  33.00, KILOMETER,   5.4, mwc
2000-12-28T18:54:36.660Z, -4.86400, 102.59900,  33.00, KILOMETER,   5.4, mwc
2000-12-28T16:05:26.880Z, -8.13800, 117.94000,  33.00, KILOMETER,   5.2, mb
2000-12-28T04:34:28.450Z, -4.05000, 152.30700,  33.00, KILOMETER,   6.2, mwc
2000-12-27T07:26:31.630Z, -4.22800, 152.73000,  33.00, KILOMETER,   5.8, mwc
2000-12-27T07:03:47.820Z, -9.33000, 154.59300,  33.00, KILOMETER,   5.9, mwb
2000-12-26T06:00:56.120Z, -21.05100, 168.65500,  33.00, KILOMETER,   5.0, mb
2000-12-25T20:43:11.810Z, 51.30100, 179.96700,  55.10, KILOMETER,   5.0, mb
2000-12-25T13:24:22.900Z, -42.51900, 120.17500,  10.00, KILOMETER,   5.7, mwc
2000-12-25T05:11:58.550Z, -21.26400, -179.12400, 644.80, KILOMETER,   5.7, mwc
2000-12-24T03:11:07.450Z, -4.19600, 123.24700,  33.00, KILOMETER,   5.6, mwc
2000-12-23T23:12:57.440Z, -10.76100, 164.91600,  33.00, KILOMETER,   5.2, mwc
2000-12-23T07:13:24.300Z, -7.87300, 135.81600,  61.70, KILOMETER,   6.0, mwc
2000-12-22T20:48:06.880Z, -4.11200, 127.39400,  33.00, KILOMETER,   5.1, mb
2000-12-22T10:13:01.110Z, 44.79000, 147.19600, 140.40, KILOMETER,   6.2, mwb
2000-12-22T08:30:39.170Z, -10.56000, 164.22000,  33.00, KILOMETER,   5.9, mwc
2000-12-22T00:40:39.208Z, 56.54010, -158.09550,  91.50, KILOMETER,   5.5, mw
2000-12-21T16:42:50.070Z, 7.32800, 126.70600,  33.00, KILOMETER,   5.1, mb
2000-12-21T14:53:11.540Z, -3.10900, 150.74300,  33.00, KILOMETER,   5.5, mwc
2000-12-21T14:51:39.710Z, -3.18400, 150.47500,  33.00, KILOMETER,   5.0, mb
2000-12-21T13:14:33.260Z, -3.26300, 150.44500,  33.00, KILOMETER,   5.7, mwc
2000-12-21T13:05:00.270Z, -3.22100, 150.75800,  25.00, KILOMETER,   5.5, mw
2000-12-21T03:05:58.630Z, -18.23500, -178.13400, 435.60, KILOMETER,   5.0, mb
2000-12-21T02:41:23.130Z, -5.35400, 154.13300, 386.70, KILOMETER,   6.0, mwc
2000-12-21T01:01:27.770Z, -5.70600, 151.12200,  33.00, KILOMETER,   6.4, mwb
2000-12-20T16:49:43.300Z, -9.23100, 154.35300,  33.00, KILOMETER,   6.6, mwc
