time, latitude, longitude, depth, depthUnits, magnitude, magnitudeType
2020-12-31T19:50:17.399Z, -0.80520, 146.84110,  10.00, KILOMETER,   5.2, mww
2020-12-30T05:33:43.546Z, 34.74100, 72.94660,  10.00, KILOMETER,   5.0, mb
2020-12-30T00:35:27.718Z, 36.48580, 140.60970,  43.47, KILOMETER,   5.0, mww
2020-12-29T06:23:29.769Z, -6.39850, 154.65210,  23.63, KILOMETER,   5.4, mww
2020-12-29T06:19:04.705Z, -6.45490, 154.65860,  10.00, KILOMETER,   5.0, mb
2020-12-29T06:13:37.216Z, -6.49500, 154.69090,  10.00, KILOMETER,   5.1, mb
2020-12-28T23:34:07.244Z, -6.54790, 154.90750,  35.00, KILOMETER,   5.0, mb
2020-12-28T20:03:26.927Z, -11.37590, 166.35990,  51.78, KILOMETER,   5.0, mb
2020-12-28T05:46:46.797Z, 14.22720, 56.78000,  10.00, KILOMETER,   5.4, mww
2020-12-28T04:32:20.070Z, -47.50740, 99.95380,  10.00, KILOMETER,   5.7, mww
2020-12-28T04:30:25.226Z, -47.57610, 99.97930,  10.00, KILOMETER,   5.1, mb
2020-12-27T06:37:32.897Z, 38.45630, 39.23020,   9.00, KILOMETER,   5.5, mww
2020-12-27T02:32:08.645Z, -4.61380, 153.23410,  59.10, KILOMETER,   5.4, mww
2020-12-26T07:49:29.222Z, -10.83810, 166.32710, 146.90, KILOMETER,   5.1, mww
2020-12-25T20:47:46.992Z, -18.93880, 167.42820,  10.00, KILOMETER,   5.0, mww
2020-12-24T21:16:41.881Z, -9.47270, 157.84530,  10.00, KILOMETER,   5.3, mww
2020-12-24T20:04:11.840Z, -32.05080, -178.10150,  10.00, KILOMETER,   5.1, mb
2020-12-22T01:47:39.685Z, -58.81970, 149.18190,  10.00, KILOMETER,   5.4, mww
2020-12-21T20:07:56.035Z, -29.45850, -177.13630,  21.48, KILOMETER,   5.0, mww
2020-12-21T17:08:55.573Z, -16.39940, -177.46220,  10.00, KILOMETER,   5.7, mww
2020-12-20T20:43:50.030Z, -19.21750, 167.51100,  10.00, KILOMETER,   5.3, mww
2020-12-20T17:23:22.668Z, 40.86670, 142.58140,  35.00, KILOMETER,   6.3, mww
2020-12-19T00:10:42.420Z, 54.64620, -159.78050,  32.73, KILOMETER,   5.0, mww
2020-12-18T20:49:15.746Z, -32.64370, -178.83780,  35.66, KILOMETER,   5.1, mww
2020-12-16T19:13:19.220Z, 51.25510, -178.13530,  41.83, KILOMETER,   5.0, mb
2020-12-16T05:49:23.788Z, 53.52310, -160.06380,  10.48, KILOMETER,   5.3, mww
2020-12-16T01:28:07.061Z, 42.71170, 144.17560,  50.14, KILOMETER,   5.0, mww
2020-12-15T22:43:05.882Z, -15.63540, 167.77820, 119.97, KILOMETER,   5.1, mb
2020-12-14T19:59:20.563Z, -17.60230, -172.73750,  10.00, KILOMETER,   5.0, mb
2020-12-14T01:57:10.822Z, -23.93720, 179.88990, 525.52, KILOMETER,   5.6, mww
2020-12-13T22:05:58.821Z, -4.19410, 153.11870,  10.00, KILOMETER,   5.2, mww
2020-12-13T14:29:40.650Z, -16.64100, -173.21100,  10.00, KILOMETER,   5.1, mb
2020-12-13T07:25:34.199Z, -24.03710, 176.58860,  10.00, KILOMETER,   5.3, mww
2020-12-13T06:55:34.195Z, -40.28500, 78.13910,  10.00, KILOMETER,   5.1, mb
2020-12-12T17:48:02.388Z, -3.79250, 151.85130,  10.00, KILOMETER,   5.1, mb
2020-12-12T07:18:54.231Z, 40.12130, 142.05510,  44.00, KILOMETER,   5.5, mww
2020-12-11T15:30:00.089Z, -32.91090, -179.04740,  43.45, KILOMETER,   5.1, mww
2020-12-11T09:48:40.595Z, 24.29940, 125.27770,  19.46, KILOMETER,   5.1, mww
2020-12-10T20:48:57.143Z, -17.56310, -174.87030,  10.00, KILOMETER,   5.9, mwb
2020-12-10T20:42:08.277Z, -32.87900, -179.85130,  96.00, KILOMETER,   5.9, mww
2020-12-10T13:19:58.682Z, 24.78180, 122.02430,  71.00, KILOMETER,   6.1, mww
2020-12-10T11:41:21.595Z, -22.15030, -179.50520, 577.71, KILOMETER,   5.2, mww
2020-12-09T21:44:33.981Z, 52.41980, 106.72080,  17.00, KILOMETER,   5.4, mww
2020-12-09T06:47:05.867Z, 53.10970, 170.54380,  14.42, KILOMETER,   5.2, mww
2020-12-08T23:33:31.329Z, -28.22020, -176.13910,  10.00, KILOMETER,   5.4, mww
2020-12-08T05:14:35.415Z, 22.20890, 94.38770,  90.82, KILOMETER,   5.1, mb
2020-12-08T00:47:24.531Z, 22.52040, 144.73850,  20.00, KILOMETER,   5.5, mww
2020-12-07T22:30:01.554Z, -8.27030, 159.26860,  59.52, KILOMETER,   5.1, mb
2020-12-07T05:25:45.398Z, -21.02860, -179.11090, 613.27, KILOMETER,   5.4, mww
2020-12-06T06:41:26.302Z, -18.94060, -172.97080,  10.00, KILOMETER,   5.2, mww
2020-12-06T04:50:10.817Z, -54.68800, -130.65010,  10.00, KILOMETER,   5.0, mb
2020-12-05T06:43:20.068Z, -18.87240, -172.82090,  10.00, KILOMETER,   5.4, mww
2020-12-04T20:30:11.531Z, -40.22930, 77.92250,  10.00, KILOMETER,   5.1, mww
2020-12-03T19:48:39.731Z, 3.28750, 98.21370, 128.21, KILOMETER,   5.0, mww
2020-12-03T17:07:32.719Z, -22.73190, 170.68410,  10.00, KILOMETER,   5.4, mww
2020-12-03T06:15:47.157Z, -57.04240, -140.88610,  10.00, KILOMETER,   5.0, mb
2020-12-03T05:45:19.821Z, 37.94580, 41.69700,  10.00, KILOMETER,   5.0, mww
2020-12-02T09:40:22.467Z, -15.23490, -173.18230,  10.00, KILOMETER,   5.2, mb
2020-12-01T20:52:57.066Z, -61.94960, 154.73410,  10.00, KILOMETER,   6.0, mww
2020-12-01T16:22:39.923Z, 52.75510, -168.24010,  23.00, KILOMETER,   6.4, mww
2020-11-30T22:54:34.601Z, 48.25210, 140.79710, 589.00, KILOMETER,   6.4, mww
2020-11-30T19:14:14.819Z, -2.86310, 147.72600,  10.00, KILOMETER,   5.4, mww
2020-11-30T17:14:12.006Z, 3.06700, 96.13490,  27.89, KILOMETER,   5.0, mb
2020-11-30T04:59:09.984Z, 52.74480, -168.26050,  34.00, KILOMETER,   5.5, mww
2020-11-30T00:37:04.394Z, -17.53110, -174.64340,  10.00, KILOMETER,   5.0, mb
2020-11-29T23:56:54.428Z, -17.67930, -174.77330,  10.00, KILOMETER,   5.6, mww
2020-11-29T21:45:22.660Z, -31.85430, 179.19830, 462.30, KILOMETER,   5.4, mww
2020-11-29T16:52:18.619Z, -31.24560, 58.67380,  10.00, KILOMETER,   5.0, mww
2020-11-29T09:01:35.283Z, -14.76070, 167.24540, 108.59, KILOMETER,   5.6, mww
2020-11-28T20:15:24.871Z, -17.42700, 66.12300,  10.00, KILOMETER,   5.4, mww
2020-11-28T13:09:47.299Z, -55.57390, -124.93700,  10.00, KILOMETER,   5.3, mww
2020-11-27T18:45:10.215Z, 49.99700, 156.37100,  52.26, KILOMETER,   5.3, mww
2020-11-26T17:03:46.200Z, -39.45670, 46.20830,  10.00, KILOMETER,   5.2, mww
2020-11-26T04:41:35.767Z, -20.03700, 169.13880,  77.57, KILOMETER,   5.1, mb
2020-11-25T22:56:04.101Z, -61.91300, 154.91820,  10.00, KILOMETER,   5.9, mww
2020-11-24T22:18:50.722Z, -16.83230, 174.37280,  10.00, KILOMETER,   5.0, mww
2020-11-24T22:02:58.090Z, -8.97590, 67.58220,  10.00, KILOMETER,   5.5, mww
2020-11-24T16:51:57.337Z, 25.51670, 142.68830,  10.00, KILOMETER,   5.0, mb
2020-11-24T14:07:35.584Z, -22.17580, -176.18420,  64.76, KILOMETER,   5.2, mb
2020-11-24T00:00:27.457Z, 13.76620, 145.64490,  85.09, KILOMETER,   5.2, mww
2020-11-22T10:05:53.849Z, 36.58890, 141.11050,  33.00, KILOMETER,   5.5, mww
2020-11-22T05:18:37.429Z, -16.74890, 174.46450,  10.00, KILOMETER,   5.5, mww
2020-11-20T23:16:37.740Z, -21.38510, 169.03690,  10.00, KILOMETER,   5.3, mww
