time, latitude, longitude, depth, depthUnits, magnitude, magnitudeType
2017-12-31T20:27:49.390Z, -8.11610, 68.06440,  10.00, KILOMETER,   5.1, mww
2017-12-31T14:53:31.580Z, 5.49490, 124.90060,  30.80, KILOMETER,   5.1, mww
2017-12-31T14:51:58.200Z, -11.86340, 165.49730,   9.55, KILOMETER,   5.1, mb
2017-12-29T23:55:55.260Z, -5.42890, 150.84400,  95.07, KILOMETER,   5.7, mww
2017-12-29T11:29:37.610Z, 8.43610, 92.41500,  17.07, KILOMETER,   5.1, mww
2017-12-28T20:23:34.350Z, 22.05560, 94.40440,  85.37, KILOMETER,   5.0, mww
2017-12-28T17:20:19.350Z, 4.08030, 126.79190,  23.79, KILOMETER,   5.7, mww
2017-12-28T08:22:40.710Z, -11.41990, 165.86300,  10.00, KILOMETER,   5.1, mb
2017-12-27T23:58:03.440Z, 12.04160, 144.36520,  18.57, KILOMETER,   5.4, mww
2017-12-27T20:59:13.960Z, -16.40320, 168.18950, 188.30, KILOMETER,   5.0, mb
2017-12-27T18:01:15.090Z, 30.80570, 57.24990,  10.00, KILOMETER,   5.0, mb
2017-12-27T12:33:47.870Z, -23.65410, -176.90290, 101.88, KILOMETER,   5.2, mww
2017-12-25T17:56:06.140Z, -7.32480, 161.48500,  21.70, KILOMETER,   5.2, mww
2017-12-25T12:47:39.380Z, 4.00130, 126.52100,  34.05, KILOMETER,   5.1, mww
2017-12-25T12:02:29.570Z, -27.88480, 74.00480,  10.00, KILOMETER,   5.5, mww
2017-12-24T17:33:40.810Z, -15.36350, -172.93190,  38.11, KILOMETER,   5.5, mww
2017-12-23T15:30:02.670Z, -13.24140, 167.10020, 188.40, KILOMETER,   5.0, mb
2017-12-23T14:51:16.810Z, -2.76120, 139.45880, 107.52, KILOMETER,   5.0, mww
2017-12-22T08:00:13.010Z, 65.48140, -134.08340,   3.47, KILOMETER,   5.0, mww
2017-12-21T17:04:46.580Z, 31.38390, 56.25940,  10.00, KILOMETER,   5.2, mww
2017-12-21T16:27:22.870Z, -15.13780, 168.08850,  10.00, KILOMETER,   5.1, mb
2017-12-21T15:08:46.440Z, -16.30690, -172.89180,  10.00, KILOMETER,   5.1, mb
2017-12-19T22:52:52.390Z, -20.49620, -173.93490,  10.00, KILOMETER,   5.3, mww
2017-12-19T17:40:55.590Z, 29.96400, 95.08650,  27.66, KILOMETER,   5.1, mb
2017-12-17T23:41:16.350Z, 10.04390, 140.14350,  10.00, KILOMETER,   5.4, mww
2017-12-17T14:32:15.390Z, 10.38670, 125.96100,  55.24, KILOMETER,   5.1, mb
2017-12-17T14:25:18.280Z, 10.06510, 140.35010,  10.00, KILOMETER,   5.1, mww
2017-12-16T11:22:24.440Z, -17.33570, -177.53680, 391.90, KILOMETER,   5.5, mww
2017-12-16T00:22:30.840Z, -7.88420, 106.81950,  44.00, KILOMETER,   5.2, mww
2017-12-15T22:01:30.610Z, -27.22040, 65.97300,  10.00, KILOMETER,   5.1, mb
2017-12-15T16:47:58.230Z, -7.49210, 108.17430,  90.00, KILOMETER,   6.5, mww
2017-12-15T12:52:37.490Z, -21.84370, -174.58930,  10.00, KILOMETER,   5.0, mb
2017-12-15T12:12:07.950Z, -21.86800, -174.40180,  10.00, KILOMETER,   5.3, mww
2017-12-14T20:36:38.200Z, -21.21980, 169.52920,  23.00, KILOMETER,   5.5, mww
2017-12-12T21:49:41.590Z, 30.86810, 57.24540,  10.00, KILOMETER,   5.0, mb
2017-12-12T21:41:31.140Z, 30.82750, 57.29820,   8.00, KILOMETER,   6.0, mww
2017-12-12T08:43:18.320Z, 30.73720, 57.27950,  12.00, KILOMETER,   6.0, mww
2017-12-12T02:23:10.090Z, -7.12690, 107.09170, 100.75, KILOMETER,   5.0, mb
2017-12-11T17:29:10.440Z, -14.33370, 167.44290, 186.00, KILOMETER,   5.6, mww
2017-12-11T14:09:57.360Z, 35.07860, 45.76140,  17.55, KILOMETER,   5.4, mww
2017-12-11T10:50:00.920Z, -20.83280, -173.72120,   7.00, KILOMETER,   5.7, mww
2017-12-10T17:30:11.800Z, -21.39750, 168.50900,  10.00, KILOMETER,   5.4, mww
2017-12-09T15:14:24.770Z, 10.09280, 140.20160,  10.00, KILOMETER,   6.1, mww
2017-12-08T23:42:13.830Z, -16.11470, -173.91720, 155.00, KILOMETER,   5.7, mww
2017-12-08T09:51:08.050Z, 10.01160, 140.18710,   8.00, KILOMETER,   6.3, mww
2017-12-08T05:37:54.670Z, 9.98360, 140.12650,  10.00, KILOMETER,   5.3, mww
2017-12-08T02:51:18.860Z, 27.76180, 86.14710,  10.00, KILOMETER,   5.0, mb
2017-12-08T02:09:57.430Z, -30.55480, -178.49240,  12.00, KILOMETER,   5.9, mww
2017-12-08T00:30:11.340Z, 10.32790, 139.92430,  10.00, KILOMETER,   5.0, mb
2017-12-08T00:22:54.200Z, 10.11640, 140.21970,  12.79, KILOMETER,   6.4, mww
2017-12-07T23:10:00.480Z, -15.27720, -173.46640,  10.00, KILOMETER,   5.3, mb
2017-12-07T23:01:56.320Z, -16.62430, 176.10150,  10.00, KILOMETER,   5.1, mb
2017-12-07T15:16:35.310Z, -5.02800, 102.94930,  53.36, KILOMETER,   5.3, mb
2017-12-06T23:41:58.540Z, 27.45000, 65.71320,  12.47, KILOMETER,   5.3, mww
2017-12-06T23:29:03.790Z, 35.72380, 77.56180,  74.30, KILOMETER,   5.2, mww
2017-12-06T16:06:56.990Z, -0.62990, 123.66810,  28.00, KILOMETER,   5.5, mww
2017-12-06T15:19:49.970Z, 30.63390, 79.16010,  10.00, KILOMETER,   5.1, mb
2017-12-06T02:48:21.900Z, 11.17230, 125.71540,  36.73, KILOMETER,   5.0, mb
2017-12-05T23:45:57.380Z, -10.79360, 161.54830,  19.02, KILOMETER,   5.1, mb
2017-12-05T20:46:30.760Z, -3.11080, 102.16480,  45.54, KILOMETER,   5.1, mb
2017-12-05T12:14:25.650Z, 2.22180, 126.76330,  35.00, KILOMETER,   5.3, mww
2017-12-04T11:52:25.290Z, -9.69320, 123.09620,  60.98, KILOMETER,   5.0, mww
2017-12-04T01:35:01.580Z, -13.92850, 170.39810,  10.00, KILOMETER,   5.5, mww
2017-12-04T00:08:09.170Z, -32.74690, -178.77100,  38.00, KILOMETER,   5.8, mww
2017-12-03T15:26:48.690Z, -31.04480, -178.73450,  98.30, KILOMETER,   5.0, mb
2017-12-02T17:49:04.440Z, -27.99740, -177.36060,  46.66, KILOMETER,   5.1, mb
2017-12-02T10:47:04.040Z, 30.72540, 57.36140,  10.00, KILOMETER,   5.2, mww
2017-12-01T04:31:38.730Z, -21.47710, 168.62010,  10.00, KILOMETER,   5.1, mb
2017-12-01T03:35:01.840Z, 30.71510, 57.38500,  10.00, KILOMETER,   5.4, mww
2017-12-01T02:49:58.490Z, -6.13460, 147.65640,  34.00, KILOMETER,   6.0, mww
2017-12-01T02:43:27.200Z, 30.69730, 57.43970,  10.00, KILOMETER,   5.1, mb
2017-12-01T02:32:46.040Z, 30.74640, 57.30700,   9.00, KILOMETER,   6.1, mww
2017-12-01T00:06:13.200Z, -6.29800, 130.11890, 139.55, KILOMETER,   5.0, mww
2017-11-30T17:57:59.230Z, -20.86050, -173.73750,  10.00, KILOMETER,   5.0, mb
2017-11-30T11:47:46.630Z, -20.62920, -173.73360,  10.00, KILOMETER,   5.0, mww
2017-11-30T05:50:20.820Z, -4.38730, 143.80290, 116.00, KILOMETER,   5.5, mww
2017-11-30T01:16:08.470Z, 7.40280, 126.69880,  58.12, KILOMETER,   5.1, mb
2017-11-29T23:53:50.300Z, -6.73620, 129.78160, 157.00, KILOMETER,   5.5, mww
2017-11-28T17:38:00.990Z, 18.50290, 145.65350, 189.28, KILOMETER,   5.2, mb
2017-11-28T13:15:45.400Z, 72.59930, 3.27460,  10.00, KILOMETER,   5.5, mww
2017-11-27T22:46:20.920Z, -15.48670, -178.04820, 404.22, KILOMETER,   5.0, mb
2017-11-27T22:18:30.467Z, 60.55520, -147.43030,  16.60, KILOMETER,   5.3, mw
2017-11-27T15:15:13.260Z, -15.47450, -178.09910, 394.46, KILOMETER,   5.1, mb
2017-11-27T07:11:11.620Z, -4.57460, 153.22690,  54.00, KILOMETER,   6.0, mww
2017-11-25T17:30:01.740Z, -20.62930, 172.54770,  10.35, KILOMETER,   5.8, mww
2017-11-25T09:14:51.170Z, -1.21160, 119.96740,  18.88, KILOMETER,   5.0, mb
2017-11-24T21:49:15.170Z, 37.08450, 28.62230,   5.17, KILOMETER,   5.2, mww
2017-11-23T15:45:10.280Z, -21.14640, 168.37390,  10.07, KILOMETER,   5.0, mww
2017-11-22T20:22:53.540Z, 37.05110, 28.64270,  10.00, KILOMETER,   5.1, mww
2017-11-22T07:42:58.560Z, -36.57560, 177.50990,  15.91, KILOMETER,   5.5, mww
2017-11-22T01:11:21.660Z, 0.41570, 124.43870,  88.65, KILOMETER,   5.3, mb
2017-11-21T18:23:38.260Z, -21.26990, 168.71120,  10.00, KILOMETER,   5.2, mww
2017-11-21T16:00:49.080Z, -21.36240, 168.65680,  10.00, KILOMETER,   5.2, mww
2017-11-20T23:41:56.280Z, 1.37310, 96.98130,  17.44, KILOMETER,   5.1, mww
2017-11-20T18:51:07.610Z, -14.72430, -175.04850,   9.00, KILOMETER,   6.0, mww
2017-11-20T15:23:42.720Z, 32.85310, 46.38920,  35.00, KILOMETER,   5.1, mb
2017-11-20T02:20:55.830Z, -21.28360, 168.63530,  10.00, KILOMETER,   5.1, mb
2017-11-20T00:09:23.730Z, -21.48480, 168.80880,  10.00, KILOMETER,   6.0, mww
2017-11-19T23:24:45.510Z, -21.52420, 168.68100,  10.00, KILOMETER,   5.0, mb
2017-11-19T22:58:58.410Z, -21.44040, 168.58540,  10.00, KILOMETER,   5.2, mb
2017-11-19T22:51:33.120Z, -21.38530, 168.63280,  16.44, KILOMETER,   5.0, mb
2017-11-19T22:43:29.250Z, -21.32460, 168.67150,  10.00, KILOMETER,   7.0, mww
2017-11-19T22:00:58.070Z, -21.76030, 168.70600,  10.00, KILOMETER,   5.0, mww
2017-11-19T19:34:23.420Z, -21.64240, 168.68260,  10.00, KILOMETER,   5.3, mww
2017-11-19T17:34:29.600Z, -2.97830, 129.55550,  22.18, KILOMETER,   5.2, mb
2017-11-19T16:09:32.690Z, -21.83770, 168.77000,  10.00, KILOMETER,   5.1, mb
2017-11-19T16:08:05.850Z, -21.20290, 168.58430,   5.94, KILOMETER,   5.9, mww
2017-11-19T16:07:08.700Z, -21.41120, 168.61380,  10.00, KILOMETER,   5.3, mb
2017-11-19T15:19:50.420Z, -21.53060, 168.57480,   6.04, KILOMETER,   5.0, mb
2017-11-19T15:17:01.720Z, -21.43910, 168.60000,  10.00, KILOMETER,   5.1, mb
2017-11-19T15:16:26.710Z, -21.58050, 168.71110,   6.88, KILOMETER,   5.0, mb
2017-11-19T15:09:02.880Z, -21.50270, 168.59840,  13.00, KILOMETER,   6.6, mww
2017-11-19T13:12:30.380Z, 2.33790, 128.19350,  10.00, KILOMETER,   5.0, mb
2017-11-19T11:36:14.670Z, -21.74760, 168.55020,  10.00, KILOMETER,   5.0, mww
2017-11-19T11:27:45.660Z, -21.67280, 168.63150,  10.00, KILOMETER,   5.3, mww
2017-11-19T09:56:02.110Z, -21.68410, 168.63310,  10.00, KILOMETER,   5.4, mww
2017-11-19T09:25:48.730Z, -21.63770, 168.67290,  14.00, KILOMETER,   6.3, mww
2017-11-18T19:13:05.270Z, 2.32100, 128.13210,  21.71, KILOMETER,   5.0, mb
2017-11-18T18:36:41.270Z, 2.39720, 128.14850,  14.88, KILOMETER,   5.4, mww
2017-11-18T16:07:00.300Z, 2.46480, 128.14810,   8.00, KILOMETER,   5.8, mww
2017-11-18T13:02:25.300Z, 12.53920, 143.67660,  35.00, KILOMETER,   5.0, mb
2017-11-18T00:32:01.910Z, 29.93110, 94.88430,  10.00, KILOMETER,   5.1, mb
2017-11-17T22:34:19.450Z, 29.83330, 94.98380,   8.00, KILOMETER,   6.4, mww
2017-11-17T05:25:54.120Z, -30.38860, -177.92290,  10.00, KILOMETER,   5.3, mb
2017-11-17T05:14:33.400Z, -2.49420, 128.93390,  10.00, KILOMETER,   5.0, mb
2017-11-16T14:52:36.280Z, -21.73610, 168.41790,  10.00, KILOMETER,   5.2, mww
2017-11-16T14:50:05.900Z, -10.12820, 160.99860,  22.00, KILOMETER,   5.3, mww
2017-11-16T09:54:25.200Z, -21.69120, 168.61340,  10.00, KILOMETER,   5.0, mb
2017-11-16T07:37:20.490Z, -21.53120, 168.66070,  10.00, KILOMETER,   5.3, mww
2017-11-16T07:03:57.400Z, -21.48840, 168.66220,  10.00, KILOMETER,   5.4, mb
2017-11-16T07:02:38.130Z, -21.54230, 168.50960,  10.00, KILOMETER,   5.9, mww
2017-11-16T03:35:18.250Z, -21.66420, 168.45600,  10.00, KILOMETER,   5.0, mb
2017-11-16T03:28:59.810Z, -21.60710, 168.50600,   8.39, KILOMETER,   5.4, mww
2017-11-16T03:27:38.730Z, -21.53380, 168.68330,  10.00, KILOMETER,   5.1, mb
2017-11-15T21:42:56.650Z, -21.43570, 168.66960,  13.00, KILOMETER,   5.0, mb
2017-11-15T21:19:15.240Z, 7.36400, 134.63860,  10.00, KILOMETER,   5.0, mww
2017-11-15T21:10:14.910Z, -21.85860, 168.95770,  10.00, KILOMETER,   5.0, mb
2017-11-15T20:23:05.610Z, -21.84730, 168.93550,   8.38, KILOMETER,   5.4, mww
2017-11-15T19:48:03.560Z, 40.30820, 47.33170,  22.13, KILOMETER,   5.2, mww
2017-11-15T05:00:39.860Z, -17.49310, -174.65760, 156.47, KILOMETER,   5.3, mww
2017-11-15T00:53:57.540Z, -26.10310, 70.87920,  10.00, KILOMETER,   5.0, mb
2017-11-15T00:36:11.330Z, -6.08600, 154.45280,  49.20, KILOMETER,   5.3, mww
2017-11-15T00:24:32.670Z, 13.09960, 143.71170, 123.00, KILOMETER,   5.8, mww
2017-11-15T00:23:33.290Z, -26.19350, 70.81590,  10.00, KILOMETER,   5.3, mww
2017-11-14T20:53:13.950Z, -31.70170, -177.79110,  10.00, KILOMETER,   5.1, mb
2017-11-14T18:44:00.240Z, -18.62990, -171.52250,  10.00, KILOMETER,   5.5, mww
2017-11-14T14:18:39.880Z, -31.35600, -177.51260,  10.00, KILOMETER,   5.0, mb
2017-11-14T10:50:05.520Z, -18.14540, -178.00580, 596.92, KILOMETER,   5.5, mww
2017-11-13T13:35:05.340Z, -21.65270, 168.76920,  10.00, KILOMETER,   5.1, mww
2017-11-13T13:14:13.810Z, 12.45100, 143.89660,  21.92, KILOMETER,   5.0, mb
2017-11-13T08:25:01.660Z, -3.51190, 145.42970,  16.25, KILOMETER,   5.0, mb
2017-11-12T18:29:52.130Z, 34.92240, 45.58730,  10.00, KILOMETER,   5.3, mb
2017-11-12T18:18:17.180Z, 34.91090, 45.95920,  19.00, KILOMETER,   7.3, mww
2017-11-12T09:54:49.570Z, -19.09460, 168.81530,  73.66, KILOMETER,   5.0, mb
2017-11-12T04:51:03.640Z, 9.13380, 58.22240,  10.00, KILOMETER,   5.4, mww
2017-11-11T01:16:07.130Z, -21.53560, 168.67130,  10.00, KILOMETER,   5.0, mb
2017-11-11T00:27:05.880Z, -21.41560, 168.51440,   8.28, KILOMETER,   5.3, mww
2017-11-10T20:53:37.950Z, 38.24830, 73.90380,  31.36, KILOMETER,   5.0, mb
2017-11-10T13:57:38.160Z, -7.03750, 129.96150,  80.87, KILOMETER,   5.0, mb
2017-11-10T09:03:19.300Z, -21.52050, 168.60690,  10.00, KILOMETER,   5.3, mww
2017-11-09T03:11:03.130Z, 1.88550, 127.07920, 103.76, KILOMETER,   5.2, mww
2017-11-08T19:17:06.960Z, -6.50710, 104.61460,  35.00, KILOMETER,   5.0, mww
2017-11-08T07:54:41.860Z, -21.68770, 168.55390,   8.29, KILOMETER,   5.0, mb
2017-11-08T07:35:11.540Z, -21.87610, -179.38230, 593.71, KILOMETER,   5.7, mww
2017-11-08T07:23:21.810Z, 6.28400, 125.95100, 119.51, KILOMETER,   5.1, mb
2017-11-07T21:26:38.480Z, -4.24330, 143.48460, 110.57, KILOMETER,   6.5, mww
2017-11-07T18:58:50.870Z, 29.44430, 66.45550,  17.62, KILOMETER,   5.0, mb
2017-11-07T09:01:40.270Z, -17.68080, -178.54710, 548.00, KILOMETER,   5.7, mww
2017-11-07T04:27:44.400Z, -21.67670, 168.65550,  10.00, KILOMETER,   5.5, mww
2017-11-06T23:39:29.780Z, -48.98300, 124.75130,  10.00, KILOMETER,   5.2, mb
2017-11-06T09:22:13.350Z, -6.59150, 128.51500, 309.85, KILOMETER,   5.0, mb
2017-11-06T06:36:00.300Z, -15.58930, -173.07640,  10.00, KILOMETER,   5.4, mb
2017-11-06T00:32:05.340Z, -16.55930, 177.07350,  23.02, KILOMETER,   5.1, mb
2017-11-05T20:22:58.150Z, -21.67910, 168.55850,  10.00, KILOMETER,   5.1, mb
2017-11-05T07:29:14.830Z, 15.38330, 147.06490,  10.00, KILOMETER,   5.0, mb
2017-11-05T01:35:28.540Z, -18.64960, -177.74490, 482.88, KILOMETER,   5.5, mww
2017-11-04T21:05:43.880Z, -21.56660, 168.70860,   7.77, KILOMETER,   5.1, mb
