time, latitude, longitude, depth, depthUnits, magnitude, magnitudeType
2019-12-30T17:49:59.468Z, 35.63050, 74.63870,  24.32, KILOMETER,   5.0, mww
2019-12-30T17:18:57.445Z, 35.59090, 74.62800,  13.82, KILOMETER,   5.6, mww
2019-12-30T13:49:45.226Z, 27.38410, 56.54050,  10.00, KILOMETER,   5.0, mww
2019-12-29T18:24:41.656Z, -52.86020, 11.33060,  10.00, KILOMETER,   5.2, mww
2019-12-29T09:12:15.869Z, 4.68670, 125.39630,  23.96, KILOMETER,   5.4, mww
2019-12-28T18:25:44.427Z, 1.47140, 128.55530,  55.42, KILOMETER,   5.0, mb
2019-12-28T04:14:48.447Z, -55.66660, -26.98540,  10.00, KILOMETER,   5.0, mb
2019-12-27T18:04:47.909Z, -6.34990, -11.02680,  10.00, KILOMETER,   5.0, mb
2019-12-27T04:53:46.838Z, -50.36160, 130.41350,  10.00, KILOMETER,   5.1, mww
2019-12-26T15:15:13.116Z, -55.72730, -27.16860,  17.70, KILOMETER,   5.2, mww
2019-12-26T10:36:37.217Z, 30.96470, 113.43170,  10.00, KILOMETER,   5.0, mb
2019-12-25T16:56:19.121Z, 4.02470, 126.78430,  10.00, KILOMETER,   5.1, mww
2019-12-24T16:43:33.420Z, -26.96400, -63.38570, 572.44, KILOMETER,   6.0, mww
2019-12-24T05:52:56.405Z, 7.07730, 92.40710,  10.00, KILOMETER,   5.1, mww
2019-12-23T12:39:56.757Z, -6.30250, 142.71180,  10.00, KILOMETER,   5.0, mb
2019-12-21T20:34:49.129Z, -56.97030, -67.33830,  10.00, KILOMETER,   5.2, mb
2019-12-21T02:33:14.877Z, -31.25870, -13.49630,  10.00, KILOMETER,   5.1, mb
2019-12-21T02:25:44.077Z, -31.16900, -13.35470,  10.00, KILOMETER,   5.0, mb
2019-12-20T11:39:52.874Z, 36.53740, 70.45550, 212.00, KILOMETER,   6.1, mww
2019-12-19T15:25:58.816Z, 1.80520, 8.18400,  10.00, KILOMETER,   5.5, mww
2019-12-18T04:44:14.540Z, -41.19160, -89.18780,  10.00, KILOMETER,   5.4, mww
2019-12-18T00:22:33.171Z, 6.71040, 125.18640,  10.00, KILOMETER,   5.0, mb
2019-12-17T20:18:05.226Z, 6.45540, 125.52700,  14.28, KILOMETER,   5.4, mww
2019-12-17T06:07:17.132Z, 6.61510, 125.16070,  10.00, KILOMETER,   5.0, mb
2019-12-16T16:21:53.559Z, 6.52440, 125.30900,  10.00, KILOMETER,   5.0, mww
2019-12-16T14:49:16.108Z, -2.97020, 100.94480,  40.28, KILOMETER,   5.6, mww
2019-12-16T11:25:56.641Z, 24.49630, 121.80140,  35.00, KILOMETER,   5.0, mb
2019-12-15T18:42:06.644Z, -24.17890, -67.03990, 154.85, KILOMETER,   5.0, mww
2019-12-15T17:57:06.856Z, -26.88700, -65.37130,  36.89, KILOMETER,   5.0, mb
2019-12-15T16:16:27.361Z, -48.97250, 105.10340,  10.00, KILOMETER,   5.0, mb
2019-12-15T15:41:39.886Z, -55.58370, -129.05470,  10.00, KILOMETER,   5.0, mb
2019-12-15T15:11:03.056Z, -54.08900, -129.93010,  10.00, KILOMETER,   5.3, mb
2019-12-15T14:09:11.335Z, 1.74300, 127.28230, 110.77, KILOMETER,   5.4, mww
2019-12-15T12:38:53.560Z, 6.57370, 125.22440,  10.00, KILOMETER,   5.3, mb
2019-12-15T09:52:23.116Z, -37.54130, 177.19930, 150.87, KILOMETER,   5.1, mww
2019-12-15T07:53:44.034Z, 6.60380, 125.28660,  15.54, KILOMETER,   5.0, mb
2019-12-15T07:49:54.502Z, 6.69600, 125.15670,  14.20, KILOMETER,   5.0, mb
2019-12-15T07:18:12.263Z, 6.71670, 125.28080,  13.69, KILOMETER,   5.0, mb
2019-12-15T07:09:20.910Z, 6.53350, 125.25990,  10.00, KILOMETER,   5.6, mww
2019-12-15T06:32:25.092Z, 6.63120, 125.25850,  11.01, KILOMETER,   5.0, mb
2019-12-15T06:11:51.155Z, 6.69690, 125.17390,  18.00, KILOMETER,   6.8, mww
2019-12-14T06:12:35.522Z, -39.33390, 176.11360,  60.66, KILOMETER,   5.0, mww
2019-12-13T17:04:50.546Z, -0.88000, 127.92680,  18.99, KILOMETER,   5.3, mww
2019-12-11T17:48:30.192Z, -0.12040, 125.22740,  31.08, KILOMETER,   5.0, mb
2019-12-11T02:13:12.078Z, -0.23060, 124.46900,  69.22, KILOMETER,   5.0, mb
2019-12-10T21:58:28.855Z, 35.49720, 26.44670,  57.87, KILOMETER,   5.4, mww
2019-12-09T23:58:02.984Z, -38.82880, 177.96840,  31.52, KILOMETER,   5.2, mww
2019-12-09T17:59:47.902Z, -52.83640, 11.38700,  10.00, KILOMETER,   5.6, mww
2019-12-09T07:20:57.772Z, 31.72380, 104.32320,  10.00, KILOMETER,   5.0, mb
2019-12-06T10:24:38.683Z, -58.55220, -24.20250,  10.00, KILOMETER,   5.1, mb
2019-12-06T01:45:43.450Z, -49.28550, 120.56950,  10.00, KILOMETER,   5.1, mb
2019-12-05T19:32:42.521Z, -7.36480, 128.39250, 131.53, KILOMETER,   5.0, mb
2019-12-05T12:24:44.024Z, 5.38090, 126.75400,  44.00, KILOMETER,   5.6, mww
2019-12-04T08:46:16.588Z, 36.47690, 70.79410, 141.79, KILOMETER,   5.0, mb
2019-12-03T11:24:24.305Z, 0.59770, 122.27250,  93.65, KILOMETER,   5.0, mb
2019-12-03T10:55:27.680Z, 1.55730, 126.24140,  12.03, KILOMETER,   5.3, mww
2019-12-03T10:52:27.023Z, 1.45790, 126.20850,  38.61, KILOMETER,   5.1, mb
2019-12-02T17:53:29.969Z, 8.35100, 94.53070, 186.14, KILOMETER,   5.0, mb
2019-12-01T05:48:34.645Z, -5.14520, 68.61830,  10.00, KILOMETER,   5.3, mww
2019-11-29T17:20:13.576Z, 31.94360, 49.81430,  10.00, KILOMETER,   5.0, mb
2019-11-28T16:13:39.368Z, -0.17570, 124.56980,  49.35, KILOMETER,   5.1, mb
2019-11-28T14:39:13.828Z, 23.17910, 96.03540,  10.00, KILOMETER,   5.2, mww
2019-11-28T10:52:41.876Z, 41.53680, 19.42200,  10.00, KILOMETER,   5.0, mb
2019-11-28T00:26:29.388Z, -60.89610, -50.91180,  10.00, KILOMETER,   5.5, mww
2019-11-27T23:49:52.062Z, 22.91930, 106.72560,  10.00, KILOMETER,   5.0, mb
2019-11-27T17:12:54.878Z, -58.33680, -139.66930,  10.00, KILOMETER,   5.0, mb
2019-11-27T16:52:10.830Z, 3.60300, 64.17300,  10.00, KILOMETER,   5.3, mww
2019-11-27T14:45:23.989Z, 41.54980, 19.47870,  10.00, KILOMETER,   5.3, mww
2019-11-27T14:44:35.612Z, 3.58370, 64.26220,  10.00, KILOMETER,   5.4, mww
2019-11-27T07:23:42.383Z, 35.71740, 23.22840,  69.00, KILOMETER,   6.0, mww
2019-11-26T11:05:57.604Z, 19.22690, 94.93780,  60.78, KILOMETER,   5.3, mww
2019-11-26T09:19:25.856Z, 43.22350, 17.91180,  10.00, KILOMETER,   5.3, mww
2019-11-26T06:08:21.820Z, 41.57080, 19.42420,  10.00, KILOMETER,   5.5, mww
2019-11-26T03:02:59.558Z, 41.42200, 19.63830,  10.00, KILOMETER,   5.3, mb
2019-11-26T02:59:23.982Z, 41.42160, 19.53230,  10.00, KILOMETER,   5.1, mb
2019-11-26T02:54:12.872Z, 41.51380, 19.52560,  22.00, KILOMETER,   6.4, mww
2019-11-25T01:32:41.986Z, 23.99930, 121.76370,   9.59, KILOMETER,   5.0, mb
2019-11-25T01:18:22.173Z, 22.95100, 106.68810,  10.00, KILOMETER,   5.0, mww
2019-11-24T22:05:13.261Z, 1.63570, 132.85060,  10.00, KILOMETER,   5.1, mww
2019-11-24T14:18:44.317Z, 2.40420, 92.46600,  10.00, KILOMETER,   5.1, mww
2019-11-24T01:08:26.452Z, -0.90720, 97.92120,  10.00, KILOMETER,   5.0, mb
