time, latitude, longitude, depth, depthUnits, magnitude, magnitudeType
2009-12-31T12:22:29.630Z, 19.41200, 122.77200,  47.30, KILOMETER,   5.0, mb
2009-12-31T09:06:01.250Z, -7.49900, 127.93000, 176.30, KILOMETER,   5.1, mb
2009-12-31T06:26:10.400Z, -2.00800, 137.45200,  19.00, KILOMETER,   5.6, mwb
2009-12-30T11:17:49.800Z, 6.52000, 126.34100,  34.00, KILOMETER,   5.5, mwc
2009-12-30T07:48:57.520Z, 10.60000, 125.29900, 152.20, KILOMETER,   5.3, mwc
2009-12-30T05:40:01.440Z, -8.30600, 126.89200,  35.00, KILOMETER,   5.1, mb
2009-12-29T23:12:18.690Z, 52.06200, -171.42100,  51.70, KILOMETER,   5.1, mwc
2009-12-29T22:14:34.400Z, 10.04600, 126.38700,  69.20, KILOMETER,   5.0, mwc
2009-12-29T11:08:54.720Z, 32.56700, 15.06400,  10.00, KILOMETER,   5.0, mwc
2009-12-29T05:12:29.640Z, -5.17300, 152.26800,  61.60, KILOMETER,   5.3, mwc
2009-12-28T15:00:23.520Z, -10.13100, 124.63700,  10.00, KILOMETER,   5.2, mb
2009-12-28T10:18:05.160Z, 3.92700, 126.75600,  10.00, KILOMETER,   5.2, mwc
2009-12-28T08:05:43.730Z, 47.73500, 153.09400, 122.20, KILOMETER,   5.1, mwc
2009-12-28T00:12:48.430Z, 43.26500, 144.52600,  71.70, KILOMETER,   5.0, mwc
2009-12-27T13:19:07.170Z, -3.10200, 139.65300,   7.40, KILOMETER,   5.7, mwc
2009-12-27T03:12:42.630Z, 56.33340, -152.61550,   3.80, KILOMETER,   5.3, mw
2009-12-26T08:57:27.720Z, -5.53000, 131.20500,  85.00, KILOMETER,   6.1, mwc
2009-12-26T06:59:16.390Z, 6.42100, 126.40000,  64.90, KILOMETER,   5.2, mwc
2009-12-26T05:09:28.060Z, 6.48200, 126.36900,  59.80, KILOMETER,   5.6, mwc
2009-12-26T04:14:07.430Z, 53.88900, 161.43200,  36.40, KILOMETER,   5.0, mb
2009-12-26T00:23:38.570Z, 14.00100, 92.86200,  42.60, KILOMETER,   5.0, mb
2009-12-24T05:05:34.260Z, -5.46000, 145.63300, 124.60, KILOMETER,   5.4, mwc
2009-12-24T00:23:31.770Z, 42.12600, 135.00800, 395.00, KILOMETER,  5.67, mw
2009-12-24T00:23:31.700Z, 42.24500, 134.71900, 392.00, KILOMETER,   6.3, mwc
2009-12-23T21:37:09.680Z, -7.01400, 129.90900,  81.10, KILOMETER,   5.2, mwb
2009-12-23T18:13:18.810Z, 0.45700, 121.64600, 123.20, KILOMETER,   5.0, mb
2009-12-23T16:28:34.200Z, -7.46400, 130.05400,  36.30, KILOMETER,   5.0, mwc
2009-12-23T05:42:01.810Z, -6.81300, 125.67600, 527.70, KILOMETER,   5.7, mwc
2009-12-23T01:11:58.200Z, -1.43400, 99.39300,  19.00, KILOMETER,   6.0, mwc
2009-12-22T12:21:03.710Z, 1.68300, 127.29100, 139.50, KILOMETER,   5.2, mb
2009-12-22T07:57:24.820Z, -47.55000, 100.34300,  10.00, KILOMETER,   5.4, mwb
2009-12-22T06:06:23.430Z, 35.72000, 31.51100,  63.50, KILOMETER,   5.3, mwc
2009-12-22T03:39:07.720Z, 10.22400, 40.84600,  10.00, KILOMETER,   5.0, mwc
2009-12-21T19:59:22.130Z, 17.28400, 121.48500,  10.00, KILOMETER,   5.3, mwc
2009-12-21T12:26:44.070Z, 0.46100, 125.40900,  75.20, KILOMETER,   5.1, mb
2009-12-20T23:52:44.660Z, 51.57100, -179.84500,  35.00, KILOMETER,   5.0, mb
2009-12-20T13:25:48.050Z, -0.17600, 124.47700,  56.60, KILOMETER,   5.0, mb
2009-12-19T23:19:15.550Z, -10.10800, 33.81800,   6.00, KILOMETER,   6.0, mwc
2009-12-19T13:43:57.260Z, 2.67500, 96.06200,  43.90, KILOMETER,   5.5, mb
2009-12-19T13:02:15.570Z, 23.79600, 121.60500,  43.00, KILOMETER,   6.4, mwc
2009-12-19T11:14:28.790Z, 14.00500, 146.43700,  60.90, KILOMETER,   5.1, mb
2009-12-18T11:48:32.720Z, 33.56800, 141.08300,  26.40, KILOMETER,   5.2, mwc
2009-12-18T07:32:59.660Z, -17.73000, 65.86700,  10.00, KILOMETER,   5.8, mwc
