time, latitude, longitude, depth, depthUnits, magnitude, magnitudeType
2010-12-31T16:30:54.520Z, 0.66300, -26.04500,  10.00, KILOMETER,   5.5, mwc
2010-12-30T19:56:36.380Z, 50.38000, 153.96400, 190.10, KILOMETER,   5.0, mwc
2010-12-30T16:56:14.930Z, 9.98900, 126.24900,  58.50, KILOMETER,   5.0, mwc
2010-12-30T08:56:44.730Z, 51.47200, 16.05700,   5.00, KILOMETER,   5.0, mb
2010-12-30T06:49:58.080Z, -56.04900, -26.71100,  38.80, KILOMETER,   5.2, mwc
2010-12-29T18:30:59.750Z, 30.94200, 86.50800,  21.90, KILOMETER,   5.1, mwc
2010-12-28T15:02:42.000Z, -57.42200, -24.43400,  39.70, KILOMETER,   5.2, mwc
2010-12-28T02:47:11.110Z, -52.91900, 27.31700,  10.00, KILOMETER,   5.0, mwc
2010-12-28T00:26:38.610Z, 27.18000, 143.51300,  10.00, KILOMETER,   5.1, mb
2010-12-27T00:48:36.540Z, -2.49400, -11.97500,  10.00, KILOMETER,   5.0, mwc
2010-12-26T09:10:59.690Z, 27.00700, 143.73800,  10.00, KILOMETER,   5.3, mb
2010-12-26T07:44:03.080Z, 27.17800, 143.29800,  10.00, KILOMETER,   5.0, mwr
2010-12-26T00:00:53.460Z, 27.13500, 143.31300,  10.00, KILOMETER,   5.0, mb
2010-12-25T21:16:52.170Z, 6.00300, 127.43100,  74.90, KILOMETER,   5.1, mb
2010-12-25T17:40:11.030Z, 27.00400, 143.39300,  10.00, KILOMETER,   5.2, mb
2010-12-25T16:05:58.610Z, 26.78000, 143.93000,  10.00, KILOMETER,   5.1, mb
2010-12-25T14:18:58.450Z, 27.06700, 143.38500,  10.00, KILOMETER,   5.0, mb
2010-12-25T14:09:52.090Z, 27.08400, 143.42900,  10.00, KILOMETER,   5.1, mb
2010-12-25T14:04:04.110Z, 27.08200, 143.36300,  10.00, KILOMETER,   5.3, mb
2010-12-25T11:41:05.750Z, 26.78700, 143.57700,  10.00, KILOMETER,   5.1, mwc
2010-12-25T06:48:19.760Z, 26.83900, 143.93500,  10.00, KILOMETER,   5.1, mb
2010-12-25T05:55:23.400Z, 25.53800, 141.12300,  19.70, KILOMETER,   5.2, mwc
